imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0097235,4 pazzi in libertร ,The Dream Team,1989,4/7/1989,"Comedy, Crime, Thriller",113,USA,English,Howard Zieff,"Jon Connolly, David Loucka",Universal Pictures,"Michael Keaton, Christopher Lloyd, Peter Boyle, Stephen Furst, Dennis Boutsikaris, Lorraine Bracco, Milo O'Shea, Philip Bosco, James Remar, Jack Gilpin, MacIntyre Dixon, Michael Lembeck, Bill Goffi, Jack Duffy, Brad Sullivan","Four mental patients on a field trip in New York City must save their caring chaperon, who ends up being taken to a hospital in a coma after accidentally witnessing a murder, before the killers can find him and finish the job.",6.5,12539,"$15,000,000 ","$28,890,240 ",28890240.00,54,52,22
tt0116683,James e la pesca gigante,James and the Giant Peach,1996,5/16/1997,"Animation, Adventure, Family",79,"UK, USA",English,Henry Selick,"Roald Dahl, Karey Kirkpatrick",Walt Disney Pictures,"Simon Callow, Richard Dreyfuss, Jane Leeves, Joanna Lumley, Miriam Margolyes, Pete Postlethwaite, Susan Sarandon, Paul Terry, David Thewlis, J. Stephen Coyle, Steven Culp, Cirocco Dunlap, Michael Girardin, Tony Haney, Kathryn Howell","An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.",6.7,58982,"$38,000,000 ","$28,946,127 ",28946127.00,78,94,80
tt1100119,Il mistero della pietra magica,Shorts,2009,8/21/2009,"Comedy, Family, Fantasy",89,"USA, United Arab Emirates",English,Robert Rodriguez,"Robert Rodriguez, รlvaro Rodrรญguez",Warner Bros.,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon, Devon Gearhart, Jolie Vanier, Rebel Rodriguez, Leo Howard, Leslie Mann, Jon Cryer, William H. Macy, James Spader, Angela Lanza, Alejandro Rose-Garcia, Cambell Westmoreland","A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",4.7,6722,"$40,000,000 ","$20,919,166 ",28972508.00,53,39,101
tt0103596,3 ragazzi ninja,3 Ninjas,1992,8/7/1992,"Action, Comedy, Family",84,USA,English,Jon Turteltaub,"Kenny Kim, Edward Emanuel",Touchstone Pictures,"Victor Wong, Michael Treanor, Max Elliott Slade, Chad Power, Rand Kingsley, Alan McRae, Margarita Franco, Kate Sargeant, Joel Swetow, Professor Toru Tanaka, Patrick Labyorteaux, Race Nelson, D.J. Harder, Baha Jackson, Scott Caudill","Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.",5.3,19822,"$6,500,000 ","$29,000,301 ",29000301.00,36,66,12
tt1095174,New in Town - Una single in carriera,New in Town,2009,1/30/2009,"Comedy, Romance",97,"USA, Canada","English, Spanish",Jonas Elmer,"Ken Rance, C. Jay Cox",Lionsgate,"Renรฉe Zellweger, Harry Connick Jr., Siobhan Fallon Hogan, J.K. Simmons, Mike O'Brien, Frances Conroy, Ferron Guerreiro, James Durham, Robert Small, Wayne Nicklas, Hilary Carroll, Nancy Drake, Stewart J. Zully, Marilyn Boyle, Dan Augusta","A Miami, Florida businesswoman adjusts to her new life in a small Minnesota town.",5.6,21353,"$8,000,000 ","$16,734,283 ",29010817.00,29,89,95
tt0297884,Lontano dal paradiso,Far from Heaven,2002,12/20/2002,Drama,107,"USA, France",English,Todd Haynes,Todd Haynes,Focus Features,"Julianne Moore, Dennis Quaid, Dennis Haysbert, Patricia Clarkson, Viola Davis, James Rebhorn, Bette Henritze, Michael Gaston, Ryan Ward, Lindsay Andretta, Jordan Nia Elizabeth, Kyle Timothy Smith, Celia Weston, Barbara Garrick, Olivia Birkelund","In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",7.3,43308,"$13,500,000 ","$15,901,849 ",29027914.00,84,392,191
tt1726738,Zhao shi gu er,Zhao shi gu er,2010,12/18/2010,"Drama, History",122,China,Chinese,Kaige Chen,Ningyu Zhao,21 Century Shengkai Film,"You Ge, Xueqi Wang, Xiaoming Huang, Bingbing Fan, Hai-Qing, Fengyi Zhang, Wenzhuo Zhao, Guoan Bao, William Wang, Wenhao Zhao, Bo Peng, Jinsong Wang, Dong-xue Li","To save the only child of the Zhao Family, whose entire clan was massacred at the hands of a nefarious minister, a doctor sacrifices his own son; after the Zhao child grows up, the doctor becomes intent on seeking his vengeance.",6.2,2134,"$10,000,000 ","$29,792 ",29093560.00,57,6,37
tt0067328,L'ultimo spettacolo,The Last Picture Show,1971,12/22/1972,"Drama, Romance",118,USA,English,Peter Bogdanovich,"Larry McMurtry, Peter Bogdanovich",Columbia Pictures,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson, Cloris Leachman, Ellen Burstyn, Eileen Brennan, Clu Gulager, Sam Bottoms, Sharon Ullrick, Randy Quaid, Joe Heathcock, Bill Thurman, Barc Doyle, Jessie Lee Fulton","In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",8,41253,"$1,300,000 ","$29,133,000 ",29146131.00,93,194,91
tt0079826,The Rose,The Rose,1979,11/7/1979,"Drama, Music, Romance",125,USA,English,Mark Rydell,"Bill Kerby, Bo Goldman",Twentieth Century Fox,"Bette Midler, Alan Bates, Frederic Forrest, Harry Dean Stanton, Barry Primus, David Keith, Sandra McCabe, Will Hare, Rudy Bond, Don Calfa, James Keane, Doris Roberts, Sandy Ward, Michael Greer, Kenny Sacha",The tragic life of a self-destructive female rock star who struggles to deal with the constant pressures of her career and the demands of her ruthless business manager.,7,7687,"$8,500,000 ","$29,174,648 ",29174648.00,67,60,35
tt0093822,Arizona Junior,Raising Arizona,1987,8/28/1987,"Comedy, Crime",94,USA,English,"Joel Coen, Ethan Coen","Ethan Coen, Joel Coen",Circle Films,"Nicolas Cage, Holly Hunter, Trey Wilson, John Goodman, William Forsythe, Sam McMurray, Frances McDormand, Randall 'Tex' Cobb, T.J. Kuhn, Lynne Kitei, Peter Benedek, Charles 'Lew' Smith, Warren Keith, Henry Kendrick, Sidney Dawson","When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",7.3,124392,"$6,000,000 ","$22,847,564 ",29180280.00,68,314,75
tt0962736,The Young Victoria,The Young Victoria,2009,3/6/2009,"Biography, Drama, History",105,"UK, USA","English, German",Jean-Marc Vallรฉe,Julian Fellowes,GK Films,"Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson, Jim Broadbent, Thomas Kretschmann, Mark Strong, Jesper Christensen, Harriet Walter, Jeanette Hain, Julian Glover, Michael Maloney, Michiel Huisman, Genevieve O'Reilly, Rachael Stirling","A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert.",7.3,56756,"$35,000,000 ","$11,001,272 ",29196409.00,64,108,192
tt0118798,Bulworth - Il senatore,Bulworth,1998,6/18/1999,"Comedy, Drama, Romance",108,USA,English,Warren Beatty,"Warren Beatty, Warren Beatty",Twentieth Century Fox,"Kimberly Deauna Adams, Vinny Argiro, Sean Astin, Kirk Baltz, Ernie Lee Banks, Amiri Baraka, Christine Baranski, Adilah Barnes, Warren Beatty, Graham Beckel, Halle Berry, Brandon N. Bowlin, Mongo Brownlee, Thomas Jefferson Byrd, J. Kenneth Campbell",A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,6.8,24434,"$30,000,000 ","$26,528,185 ",29202884.00,75,234,107
tt0071315,Chinatown,Chinatown,1974,12/13/1974,"Drama, Mystery, Thriller",130,USA,"English, Cantonese, Spanish",Roman Polanski,Robert Towne,Paramount Pictures,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, John Hillerman, Darrell Zwerling, Diane Ladd, Roy Jenson, Roman Polanski, Richard Bakalyan, Joe Mantell, Bruce Glover, Nandu Hinds, James O'Rear, James Hong","A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",8.2,286798,"$6,000,000 ","$29,200,000 ",29225935.00,92,540,150
tt1126590,Big Eyes,Big Eyes,2014,1/1/2015,"Biography, Crime, Drama",106,"USA, Canada","English, French, Italian",Tim Burton,"Scott Alexander, Larry Karaszewski",The Weinstein Company,"Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter, Jason Schwartzman, Terence Stamp, Jon Polito, Delaney Raye, Madeleine Arthur, James Saito, Farryn VanHumbeck, Guido Furlani, Elisabetta Fantone, Emily Maddison, Brent Chapman",A drama about the awakening of painter,7,83787,"$10,000,000 ","$14,482,031 ",29253166.00,62,181,344
tt0403703,Yu-Gi-Oh! The Movie,Yu-Gi-Oh! The Movie,2004,11/5/2004,"Animation, Action, Adventure",100,"Japan, USA",English,Hatsuki Tsuji,"Masahiro Hikokubo, Michael Pecoriello",4 Kids Entertainment,"Gregory Abbey, Sebastian Arcelus, Ben Baron, Amy Birnbaum, Madeleine Blaustein, Christopher Collet, Darren Dunstan, Wayne Grayson, Dan Green, Kรดji Ishii, Shunsuke Kazama, Hidehiro Kikuchi, Ted Lewis, Tadashi Miyazawa, Lisa Ortiz","Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.",5,7839,"$20,000,000 ","$19,887,556 ",29266490.00,15,67,42
tt0104427,Hoffa - Santo o mafioso?,Hoffa,1992,9/17/1993,"Biography, Crime, Drama",140,USA,"English, Italian, Latin",Danny DeVito,David Mamet,Twentieth Century Fox,"Jack Nicholson, Danny DeVito, Armand Assante, J.T. Walsh, John C. Reilly, Frank Whaley, Kevin Anderson, John P. Ryan, Robert Prosky, Natalija Nogulich, Nicholas Pryor, Paul Guilfoyle, Karen Young, Cliff Gorman, Joanne Neer",The story of the notorious American labor union figure,6.6,21022,"$35,000,000 ","$24,276,506 ",29302121.00,50,74,38
tt0120185,Spice Girls - Il film,Spice World,1997,1/9/1998,"Comedy, Family, Music",93,UK,English,Bob Spiers,"Spice Girls, Kim Fuller",Columbia Pictures,"Mel B, Emma Bunton, Melanie C, Geri Horner, Victoria Beckham, Kevin Allen, Devon Anderson, Michael Barrymore, Richard Briers, Simon Chandler, Elvis Costello, Alan Cumming, The Dream Boys, David Fahm, Jason Flemyng",World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.,3.5,32837,"$25,000,000 ","$29,342,592 ",29342592.00,32,267,38
tt3168230,Mr. Holmes - Il mistero del caso irrisolto,Mr. Holmes,2015,11/19/2015,"Drama, Mystery",104,"UK, USA","English, Japanese, French",Bill Condon,"Mitch Cullin, Jeffrey Hatcher",Miramax,"Ian McKellen, Laura Linney, Milo Parker, Hiroyuki Sanada, Hattie Morahan, Patrick Kennedy, Roger Allam, Phil Davis, Frances de la Tour, Charles Maddox, Takako Akashi, Zak Shukor, John Sessions, Michael Culkin, David Foxxe","An aged, retired Sherlock Holmes deals with early dementia, as he tries to remember his final case, and a mysterious woman, whose memory haunts him. He also befriends a fan, the young son of his housekeeper, who wants him to work again.",6.9,60565,"$11,000,000 ","$17,737,646 ",29355203.00,67,211,304
tt0116365,Sospesi nel tempo,The Frighteners,1996,5/23/1997,"Comedy, Fantasy, Horror",110,"New Zealand, USA",English,Peter Jackson,"Fran Walsh, Peter Jackson",Universal Pictures,"Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin, Jeffrey Combs, Dee Wallace, Jake Busey, Chi McBride, Jim Fyfe, Troy Evans, Julianna McCarthy, R. Lee Ermey, Elizabeth Hawthorne, Angela Bloomfield, Desmond Kelly","After a tragic car accident that kills his wife, a man discovers he can communicate with the dead to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead.",7.1,80514,"$30,000,000 ","$16,759,216 ",29359216.00,52,241,135
tt0171580,Betty Love,Nurse Betty,2000,11/23/2001,"Comedy, Crime, Drama",110,"Germany, USA","English, Spanish",Neil LaBute,"John C. Richards, John C. Richards",Gramercy Pictures (I),"Morgan Freeman, Renรฉe Zellweger, Chris Rock, Greg Kinnear, Aaron Eckhart, Tia Texada, Crispin Glover, Pruitt Taylor Vince, Allison Janney, Kathleen Wilhoite, Elizabeth Mitchell, Susan Barnes, Harriet Sansom Harris, Sung Hi Lee, Laird Macintosh",Comedy about a widow's post-traumatic obsession with a soap star.,6.1,32633,"$35,000,000 ","$25,170,054 ",29364989.00,69,262,162
tt0255819,Baby Boy,Baby Boy,2001,11/9/2001,"Crime, Drama, Romance",130,USA,English,John Singleton,John Singleton,Columbia Pictures,"Tyrese Gibson, Taraji P. Henson, Omar Gooding, Tamara LaSeon Bass, Candy Ann Brown, A.J. Johnson, Ving Rhames, Snoop Dogg, Angell Conwell, Kareem J. Grimes, Tracey Cherelle Jones, Kaylan Bolton, Kylan Bolton, Freez Luv, Mo'Nique","In South Central L.A., a misguided 20-year-old African-American man, a ""baby boy"", faces the commitments of real life.",6.4,12651,"$16,000,000 ","$28,734,552 ",29381649.00,55,87,44
tt0480255,The Losers,The Losers,2010,7/23/2010,"Action, Adventure, Crime",97,"USA, France",English,Sylvain White,"Peter Berg, James Vanderbilt",Warner Bros.,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, ร“scar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James, Tanee McCall, Mark Ginther, Daniel Kalal, Colin Follenweider, Garrett Warren","A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.",6.3,89690,"$25,000,000 ","$23,591,432 ",29397654.00,44,222,215
tt0449851,Una top model nel mio letto,La doublure,2006,5/12/2006,"Comedy, Drama",85,"France, Italy, Belgium",French,Francis Veber,"Declan May, Francis Veber",Gaumont,"Gad Elmaleh, Alice Taglioni, Daniel Auteuil, Kristin Scott Thomas, Richard Berry, Virginie Ledoyen, Dany Boon, Michel Jonasz, Michel Aumont, Laurent Gamelon, Patrick Mille, Michรจle Garcia, Philippe Magnan, Jean-Yves Chilot, Irina Ninova",A porter and a top-model have to pretend to be a couple in order to salvage a CEO's marriage.,6.5,9653,EUR 25320000,"$1,926,800 ",29414553.00,68,38,51
tt0237572,La promessa,The Pledge,2001,10/19/2001,"Crime, Drama, Mystery",124,USA,English,Sean Penn,"Friedrich Dรผrrenmatt, Jerzy Kromolowski",Morgan Creek Entertainment,"Patricia Clarkson, Beau Daniels, Benicio Del Toro, Dale Dickey, Wendy Donaldson, Adrien Dorval, Aaron Eckhart, Shawn Henter, Kathy Jensen, Taryn Knowles, Nels Lennarson, Costas Mandylor, J.J. McColl, Gordon May, Gardiner Millar",A retiring police detective pledges to catch the killer of a young child.,6.8,52538,"$35,000,000 ","$19,733,089 ",29419291.00,71,574,145
tt0086491,Ai confini della realtร ,Twilight Zone: The Movie,1983,1/27/1984,"Horror, Sci-Fi",101,USA,"English, French, German, Vietnamese","Joe Dante, John Landis","John Landis, George Clayton Johnson",Amblin Entertainment,"Dan Aykroyd, Albert Brooks, Vic Morrow, Doug McGrath, Charles Hallahan, Rainer Peets, Kai Wulff, Sue Dugan, Debby Porter, Steven Williams, Annette Claudier, Joseph Hieu, Al Leong, Stephen Bishop, Thomas Byrd","Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from",6.5,32370,"$10,000,000 ","$29,450,919 ",29450919.00,44,144,92
tt0119141,Mela e tequila,Fools Rush In,1997,5/16/1997,"Comedy, Drama, Romance",109,USA,"English, Spanish",Andy Tennant,"Joan Taylor, Katherine Reback",Columbia Pictures,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gรณmez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh, Angelina Torres, Debby Shively, Mark Adair-Rios, Annie Combs","After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.",6.1,32066,"$20,000,000 ","$29,481,428 ",29481428.00,37,143,31
tt1175491,W.,W.,2008,10/17/2008,"Biography, Comedy, Drama",129,"USA, Australia, Hong Kong, Switzerland, China","English, Spanish",Oliver Stone,Stanley Weiser,Lionsgate,"Josh Brolin, Colin Hanks, Toby Jones, Dennis Boutsikaris, Jeffrey Wright, Thandie Newton, Scott Glenn, Richard Dreyfuss, Bruce McGill, Wes Chatham, Jesse Bradford, Sean Stone, Ben Mayer, James Cromwell, Juan Gabriel Pareja",A chronicle of the life and Presidency of,6.3,45638,"$25,100,000 ","$25,534,493 ",29560587.00,56,337,235
tt0429573,An American Haunting,An American Haunting,2005,4/14/2006,"Drama, History, Horror",83,"UK, Canada, Romania, USA",English,Courtney Solomon,"Brent Monahan, Courtney Solomon",Allan Zeman Productions,"Donald Sutherland, Sissy Spacek, James D'Arcy, Rachel Hurd-Wood, Matthew Marsh, Thom Fell, Zoe Thorne, Gaye Brown, Sam Alexander, Miquel Brown, Vernon Dobtcheff, Shauna Shim, Madalina Stan, Philip Hurd-Wood, Vlad Cruceru",Based on the true events of the only case in US History where a spirit caused the death of a man.,5.1,24469,"$14,000,000 ","$16,298,046 ",29612137.00,38,752,130
tt0257516,Cursed - Il maleficio,Cursed,2005,3/25/2005,"Comedy, Horror",97,"Germany, USA",English,Wes Craven,Kevin Williamson,Dimension Films,"Portia de Rossi, Mya, Shannon Elizabeth, Kristina Anapau, Daniel Edward Mora, Solar, Jesse Eisenberg, Milo Ventimiglia, Jonny Acker, Eric Ladin, Christina Ricci, Joshua Jackson, Derek Mears, Nick Offerman, Ken Rudulph","A werewolf loose in Los Angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.",5,30073,"$38,000,000 ","$19,297,522 ",29621722.00,31,330,116
tt0445922,Across the Universe,Across the Universe,2007,11/23/2007,"Drama, Fantasy, History",133,"USA, UK",English,Julie Taymor,"Dick Clement, Ian La Frenais",Revolution Studios,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs, Martin Luther, T.V. Carpio, Spencer Liff, Lisa Dwyer Hogg, Nicholas Lumley, Michael Ryan, Angela Mounsey, Erin Elliott, Robert Clohessy, Christopher Tierney, Curtis Holbrook",The music of,7.3,105047,"$45,000,000 ","$24,602,291 ",29625761.00,56,550,170
